OTU_id,A.24.1,A.16.1,A.8.1,A.1.1,A.24.2,A.16.2,A.8.2,A.1.2,A.24.3,A.16.3,A.8.3,A.1.3,A.24.4,A.16.4,A.8.4,A.1.4,A.24.5,A.16.5,A.8.5,A.1.5,N.24.1,N.16.1,N.8.1,N.1.1,N.24.2,N.16.2,N.8.2,N.1.2,N.24.3,N.16.3,N.8.3,N.1.3,N.24.4,N.16.4,N.8.4,N.1.4,N.24.5,N.16.5,N.8.5,N.1.5
OTU_16060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2929,0,0,0,0,3,0,1,2,1,1,0,3,0,0,0,1,1,1,0,4,1,1,2,4,3,1,0,2,0,0,1,2,0,0,1,1,1,1,3,3
OTU_7802,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_18995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_13677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
OTU_11055,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0
OTU_22915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24575,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_740,5,4,6,14,5,6,8,5,6,6,15,12,5,11,8,19,6,3,7,10,8,11,18,11,8,6,14,18,8,15,13,13,10,8,17,14,7,7,6,11
OTU_23425,4,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,2
OTU_8109,2,3,0,1,1,1,0,5,0,0,2,1,1,2,0,5,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OTU_7632,2,1,0,0,1,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0
OTU_23874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_12387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,1
OTU_23976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23206,9,0,0,6,19,7,3,4,18,3,13,3,8,6,11,6,21,6,7,4,21,8,9,1,24,2,3,2,16,4,4,4,13,3,12,5,22,5,3,0
OTU_5917,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_119,70,34,7,17,8,135,8,235,20,10,14,8,16,28,30,14,11,141,16,235,9,13,15,9,7,20,22,11,11,123,14,276,7,8,6,6,6,17,14,348
OTU_10197,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU_12908,0,2,3,1,1,1,0,0,3,0,5,2,2,0,6,3,1,2,0,2,0,0,5,0,0,1,0,1,0,1,1,2,1,2,3,0,0,2,3,11
OTU_19033,0,0,0,0,1,0,1,0,0,0,2,1,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_3130,0,2,0,2,1,0,3,2,2,3,4,0,0,0,6,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0
OTU_6168,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
OTU_8626,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
OTU_2720,0,0,0,2,0,0,0,1,0,1,0,2,0,3,2,4,2,0,3,0,2,0,1,0,0,3,0,5,3,0,1,1,3,0,3,1,2,1,0,0
OTU_16487,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_29,120,99,20,139,150,145,215,148,185,108,180,107,139,141,106,120,118,161,154,150,139,93,106,137,108,126,107,166,137,139,169,237,159,95,117,144,127,137,89,46
OTU_16289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_1891,0,2,0,13,4,8,5,10,6,2,8,4,4,6,6,16,1,4,6,5,4,3,6,6,2,3,5,13,10,7,11,11,7,14,4,8,3,10,9,10
OTU_17717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_23745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_13060,0,2,1,2,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,0,2,3,0,1,0,0,1,0,0,0,3,1,0,0,0,0
OTU_8337,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_14035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19326,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0
OTU_18419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_7165,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
OTU_2264,11,11,0,2,4,2,5,6,1,1,6,2,1,3,1,0,4,7,8,19,4,2,3,0,1,5,1,1,0,5,4,12,3,0,1,3,0,0,2,15
OTU_15301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_2641,0,0,0,0,2,3,0,0,0,2,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,3,0,1,2,0,0,0,1,0,0
OTU_13584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1553,3,1,0,0,4,1,2,1,1,5,7,0,3,4,8,0,3,2,9,3,3,0,5,3,1,0,1,2,1,1,7,0,1,1,0,0,0,2,1,1
OTU_23077,2,3,0,3,5,10,7,5,3,4,2,2,2,5,3,3,7,3,3,3,9,3,5,0,1,4,4,4,5,3,4,6,5,4,6,4,5,8,3,1
OTU_14322,0,0,3,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,1
OTU_6265,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,2,0,2,0,1,1,1
OTU_8104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1
OTU_19638,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
OTU_20915,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_6909,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_11910,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
OTU_16009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3476,0,0,0,0,2,3,0,0,0,0,2,2,0,0,0,2,0,3,0,0,0,0,1,1,0,2,0,1,3,0,4,2,1,1,3,0,0,3,0,0
OTU_25546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_222,12,15,0,65,21,48,25,53,19,35,33,94,31,39,32,29,11,30,9,57,10,30,30,81,13,14,16,83,29,44,37,66,25,28,25,104,12,37,28,47
OTU_25607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
OTU_15209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_20365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_20491,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_13456,0,0,0,5,1,4,0,3,4,0,0,6,1,0,0,11,1,4,1,3,0,3,1,3,1,1,0,5,0,1,2,5,0,0,2,6,0,2,2,6
OTU_20458,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_25993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU_21852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9278,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_65,31,44,9,177,58,106,95,158,71,115,88,199,62,90,52,226,87,108,110,163,103,139,98,293,90,100,65,326,87,117,175,230,105,185,118,306,79,136,63,206
OTU_530,10,5,3,4,9,11,4,20,6,5,4,8,3,6,2,4,5,10,5,21,6,6,4,4,5,6,3,3,3,16,5,25,3,9,3,5,10,3,2,14
OTU_21082,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_1433,8,2,5,3,3,8,1,6,41,1,10,2,0,2,1,2,3,15,2,11,32,2,5,0,0,1,4,2,2,14,0,13,37,0,9,0,2,1,2,72
OTU_18033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_16111,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
OTU_22670,1,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1
OTU_25662,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19720,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_17570,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,2,3,1,0,1,5,0,0,2,3,3,3,1,1,0,3,1,0,0,2,1,0,0
OTU_17111,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_7524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
OTU_20061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2189,5,3,0,1,2,2,1,0,3,1,3,0,0,1,2,0,2,2,0,1,1,0,3,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2
OTU_17948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_5230,0,0,0,5,0,1,0,1,1,0,0,2,0,0,0,3,2,0,0,2,1,0,2,0,0,2,0,2,1,0,5,6,1,2,0,6,1,2,1,3
OTU_3804,0,0,0,0,1,0,1,0,6,0,0,0,0,0,1,0,0,0,1,1,3,0,0,1,0,0,2,0,2,1,0,0,6,0,1,0,0,0,0,2
OTU_22646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_25912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
OTU_2019,0,0,0,3,1,1,2,3,0,0,3,1,0,2,1,4,1,3,1,2,2,2,2,2,1,3,1,9,0,2,0,1,0,1,5,6,0,4,0,2
OTU_12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
OTU_21759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_20177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
OTU_4299,7,2,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,1,3,0,0,0,2,3,0,2,1,1,1,0,0,2,0,0,0,0,3,0,1,4
OTU_4887,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_9689,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0
OTU_17312,5,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
OTU_24880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_3161,12,40,9,38,12,27,20,39,20,25,24,20,16,26,13,36,30,35,26,29,20,41,33,31,17,34,20,96,43,57,58,93,49,73,57,58,32,64,41,37
OTU_11003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_19478,0,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1
OTU_4213,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1
OTU_12842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU_24122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU_1147,0,0,0,1,0,3,0,5,3,0,4,7,2,1,2,0,0,0,2,5,1,0,0,12,0,1,0,2,3,4,0,7,0,2,3,12,0,2,2,3
OTU_6653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
OTU_13046,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
OTU_24413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_10269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9222,0,0,5,3,2,3,1,5,0,3,1,4,3,1,2,3,1,3,0,2,1,2,0,5,2,0,1,4,1,3,1,2,4,8,2,8,1,2,1,1
OTU_81,28,15,5,27,30,44,28,13,36,44,43,24,41,25,23,32,40,57,49,26,41,71,36,40,56,39,23,27,35,43,43,35,40,54,36,24,70,32,18,7
OTU_15496,0,0,0,1,5,1,1,1,2,3,3,1,0,0,5,0,1,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
OTU_6840,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
OTU_10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_2874,0,2,0,2,0,1,0,6,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,2,0,0,3,1,3,1,3,4,1,0,1,7,0,2,2,0
OTU_17336,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_12684,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0
OTU_5076,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
OTU_12295,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_17054,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_9920,0,4,3,1,1,3,2,1,3,1,1,0,2,1,2,0,1,1,3,1,0,5,3,1,2,5,2,4,0,1,1,4,1,3,3,2,1,2,1,1
OTU_13327,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_15529,0,3,7,0,0,0,0,0,0,0,1,0,1,4,2,1,0,2,0,0,0,2,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,2,7,0
OTU_15217,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_107,15,12,7,27,23,38,26,28,28,32,46,26,35,29,15,43,45,65,28,38,62,41,35,31,49,51,31,43,47,58,39,46,51,40,55,40,54,36,29,8
OTU_6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_14974,2,0,0,3,0,0,2,3,0,0,1,0,0,0,0,0,3,0,0,6,2,1,3,3,1,0,3,0,0,1,0,6,1,0,0,3,0,0,1,0
OTU_21263,0,0,0,3,0,3,1,6,4,2,4,5,2,1,2,1,3,5,2,3,4,1,1,4,0,2,1,5,0,3,1,9,1,0,0,11,0,1,0,3
OTU_1761,1,4,0,0,0,0,0,1,1,0,12,0,0,0,1,0,1,0,0,4,0,0,15,0,0,1,0,1,1,2,0,2,0,1,16,0,0,1,1,13
OTU_2538,1,1,0,0,0,4,0,1,1,1,2,1,0,4,0,3,1,7,1,4,3,0,1,2,4,3,0,2,2,5,1,3,0,2,3,3,2,1,0,0
OTU_3377,0,0,0,5,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2
OTU_7507,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16794,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
OTU_722,0,1,0,6,1,4,6,2,4,5,6,3,0,5,0,5,3,6,2,2,2,4,7,6,1,6,3,8,1,5,9,18,8,5,3,7,2,7,5,6
OTU_251,9,13,2,41,8,10,14,26,11,11,14,51,13,12,6,61,7,18,17,22,12,16,13,70,7,12,7,51,15,15,17,43,18,17,13,71,9,11,13,59
OTU_6377,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,2,1,4
OTU_8517,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
OTU_11627,0,3,0,7,2,0,2,7,3,0,1,6,3,4,3,4,4,6,0,9,6,3,5,6,4,2,1,10,10,3,10,24,9,6,6,9,9,5,4,3
OTU_16866,0,4,0,4,2,1,0,5,2,2,2,4,5,5,3,6,4,10,5,11,6,5,7,14,7,10,4,8,4,5,9,17,2,3,4,12,3,10,3,3
OTU_21566,0,3,3,0,1,6,2,1,0,0,4,0,1,1,0,2,4,1,4,1,4,5,3,2,6,2,4,5,4,5,1,2,0,7,7,2,2,6,0,1
OTU_14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
OTU_14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_13254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9828,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_24767,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU_26243,0,2,4,2,0,1,4,0,0,0,3,10,1,2,4,0,0,0,3,1,1,1,2,7,1,3,13,1,2,8,1,3,3,3,1,18,1,9,5,5
OTU_1156,36,15,5,1,5,3,0,10,2,3,2,1,1,4,2,0,2,0,1,6,4,1,1,0,4,5,3,1,3,7,2,9,4,0,2,0,4,7,6,15
OTU_16523,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
OTU_333,5,47,4,23,11,21,23,20,8,9,10,17,2,7,13,25,2,14,24,20,12,13,19,42,5,21,8,41,7,26,45,24,15,21,14,35,10,24,10,25
OTU_3561,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,2,0,0,1,0,4,2,2,0,0,0,0,1
OTU_20285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
